"id","timestamp","type","message"
"2210","2017-08-01T23:47:35.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"2211","2017-08-01T23:47:35.000Z","QueryData","select type from task_types"
"2212","2017-08-01T23:47:35.000Z","ResponseReceived","Received the tasks list"
"2213","2017-08-01T23:47:35.000Z","ResponseReceived","Received the supprted tasks types"
"2214","2017-08-01T23:47:35.000Z","QueryData","select id, name from datasets"
"2215","2017-08-01T23:47:35.000Z","ResponseReceived","Received the datasets names"
"2216","2017-08-01T23:47:36.000Z","QueryData","select id, name from algorithms"
"2217","2017-08-01T23:47:36.000Z","ResponseReceived","Received the algorithms names"
"2218","2017-08-01T23:47:36.000Z","QueryData","select id,name from models"
"2219","2017-08-01T23:47:36.000Z","ResponseReceived","Received the models names"
"2220","2017-08-01T23:47:38.000Z","QueryData","select * from experiments"
"2221","2017-08-01T23:47:38.000Z","ResponseReceived","Received the experiments list"
"2222","2017-08-01T23:47:38.000Z","QueryData","select id, name from tasks"
"2223","2017-08-01T23:47:38.000Z","ResponseReceived","Received the tasks names"
"2224","2017-08-01T23:47:40.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"2225","2017-08-01T23:47:40.000Z","QueryData","select type from task_types"
"2226","2017-08-01T23:47:40.000Z","ResponseReceived","Received the tasks list"
"2227","2017-08-01T23:47:40.000Z","ResponseReceived","Received the supprted tasks types"
"2228","2017-08-01T23:47:40.000Z","QueryData","select id, name from datasets"
"2229","2017-08-01T23:47:40.000Z","ResponseReceived","Received the datasets names"
"2230","2017-08-01T23:47:40.000Z","QueryData","select id, name from algorithms"
"2231","2017-08-01T23:47:40.000Z","ResponseReceived","Received the algorithms names"
"2232","2017-08-01T23:47:40.000Z","QueryData","select id,name from models"
"2233","2017-08-01T23:47:40.000Z","ResponseReceived","Received the models names"
"2234","2017-08-01T23:47:41.000Z","QueryData","select * from datasets"
"2235","2017-08-01T23:47:41.000Z","ResponseReceived","Received the datasets list"
"2236","2017-08-01T23:47:41.000Z","QueryData","select format from formats"
"2237","2017-08-01T23:47:41.000Z","QueryData","select type from task_types"
"2238","2017-08-01T23:47:41.000Z","ResponseReceived","Received the supported formats list"
"2239","2017-08-01T23:47:41.000Z","ResponseReceived","Received the supprted tasks types"
"2240","2017-08-01T23:47:41.000Z","QueryData","select id, name from algorithms"
"2241","2017-08-01T23:47:41.000Z","ResponseReceived","Received the algorithms names"
"2242","2017-08-01T23:47:41.000Z","QueryData","select id,name from models"
"2243","2017-08-01T23:47:41.000Z","ResponseReceived","Received the models names"
"2244","2017-08-01T23:47:44.000Z","QueryData","select * from datasets"
"2245","2017-08-01T23:47:44.000Z","QueryData","select format from formats"
"2246","2017-08-01T23:47:44.000Z","ResponseReceived","Received the datasets list"
"2247","2017-08-01T23:47:44.000Z","QueryData","select type from task_types"
"2248","2017-08-01T23:47:44.000Z","ResponseReceived","Received the supported formats list"
"2249","2017-08-01T23:47:44.000Z","ResponseReceived","Received the supprted tasks types"
"2250","2017-08-01T23:47:44.000Z","QueryData","select id, name from algorithms"
"2251","2017-08-01T23:47:44.000Z","ResponseReceived","Received the algorithms names"
"2252","2017-08-01T23:47:44.000Z","QueryData","select id,name from models"
"2253","2017-08-01T23:47:44.000Z","ResponseReceived","Received the models names"
"2254","2017-08-01T23:48:01.000Z","QueryData","select * from experiments"
"2255","2017-08-01T23:48:01.000Z","ResponseReceived","Received the experiments list"
"2256","2017-08-01T23:48:01.000Z","QueryData","select id, name from tasks"
"2257","2017-08-01T23:48:01.000Z","ResponseReceived","Received the tasks names"
"2258","2017-08-01T23:48:03.000Z","QueryData","select * from experiments"
"2259","2017-08-01T23:48:03.000Z","ResponseReceived","Received the experiments list"
"2260","2017-08-01T23:48:03.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"2261","2017-08-01T23:48:03.000Z","ResponseReceived","Received the tasks list"
"2262","2017-08-01T23:48:03.000Z","QueryData","select type from task_types"
"2263","2017-08-01T23:48:03.000Z","ResponseReceived","Received the supprted tasks types"
"2264","2017-08-01T23:48:03.000Z","QueryData","select id, name from datasets"
"2265","2017-08-01T23:48:03.000Z","ResponseReceived","Received the datasets names"
"2266","2017-08-01T23:48:03.000Z","QueryData","select id, name from algorithms"
"2267","2017-08-01T23:48:03.000Z","ResponseReceived","Received the algorithms names"
"2268","2017-08-01T23:48:03.000Z","QueryData","select id,name from models"
"2269","2017-08-01T23:48:03.000Z","ResponseReceived","Received the models names"
"2270","2017-08-01T23:48:27.000Z","QueryData","insert into tasks SET ?"
"2271","2017-08-01T23:48:27.000Z","ResponseReceived","A training task was created"
"2272","2017-08-01T23:48:27.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"2273","2017-08-01T23:48:27.000Z","QueryData","select type from task_types"
"2274","2017-08-01T23:48:27.000Z","QueryData","select id, name from datasets"
"2275","2017-08-01T23:48:27.000Z","ResponseReceived","Received the tasks list"
"2276","2017-08-01T23:48:27.000Z","QueryData","select id, name from algorithms"
"2277","2017-08-01T23:48:27.000Z","QueryData","select id,name from models"
"2278","2017-08-01T23:48:27.000Z","ResponseReceived","Received the supprted tasks types"
"2279","2017-08-01T23:48:27.000Z","ResponseReceived","Received the datasets names"
"2280","2017-08-01T23:48:27.000Z","ResponseReceived","Received the algorithms names"
"2281","2017-08-01T23:48:27.000Z","ResponseReceived","Received the models names"
"2282","2017-08-01T23:48:43.000Z","QueryData","select * from experiments"
"2283","2017-08-01T23:48:43.000Z","ResponseReceived","Received the experiments list"
"2284","2017-08-01T23:48:43.000Z","QueryData","select id, name from tasks"
"2285","2017-08-01T23:48:43.000Z","ResponseReceived","Received the tasks names"
"2286","2017-08-01T23:48:45.000Z","QueryData","select * from experiments"
"2287","2017-08-01T23:48:45.000Z","ResponseReceived","Received the experiments list"
"2288","2017-08-01T23:48:47.000Z","QueryData","select * from experiments"
"2289","2017-08-01T23:48:47.000Z","ResponseReceived","Received the experiments list"
"2290","2017-08-01T23:48:49.000Z","QueryData","select * from experiments"
"2291","2017-08-01T23:48:49.000Z","ResponseReceived","Received the experiments list"
"2292","2017-08-01T23:48:51.000Z","QueryData","select * from experiments"
"2293","2017-08-01T23:48:51.000Z","ResponseReceived","Received the experiments list"
"2294","2017-08-01T23:48:53.000Z","QueryData","select * from experiments"
"2295","2017-08-01T23:48:53.000Z","ResponseReceived","Received the experiments list"
"2296","2017-08-01T23:48:55.000Z","QueryData","select * from experiments"
"2297","2017-08-01T23:48:55.000Z","ResponseReceived","Received the experiments list"
"2298","2017-08-01T23:48:57.000Z","QueryData","select * from experiments"
"2299","2017-08-01T23:48:57.000Z","ResponseReceived","Received the experiments list"
"2300","2017-08-01T23:48:58.000Z","QueryData","insert into experiments SET ?"
"2301","2017-08-01T23:48:58.000Z","ResponseReceived","Created a new experiment"
"2302","2017-08-01T23:48:58.000Z","SubmitExperimentToRun","Submitting the experiment to Jersey backend"
"2303","2017-08-01T23:48:58.000Z","QueryData","select * from experiments"
"2304","2017-08-01T23:48:58.000Z","QueryData","select id, name from tasks"
"2305","2017-08-01T23:48:58.000Z","ResponseReceived","Received the experiments list"
"2306","2017-08-01T23:48:58.000Z","ResponseReceived","Received the tasks names"
"2307","2017-08-01T23:48:59.000Z","QueryData","select * from experiments"
"2308","2017-08-01T23:48:59.000Z","ResponseReceived","Received the experiments list"
"2309","2017-08-01T23:49:01.000Z","QueryData","select * from experiments"
"2310","2017-08-01T23:49:01.000Z","ResponseReceived","Received the experiments list"
"2311","2017-08-01T23:49:03.000Z","QueryData","select * from experiments"
"2312","2017-08-01T23:49:03.000Z","ResponseReceived","Received the experiments list"
"2313","2017-08-01T23:49:05.000Z","QueryData","select * from experiments"
"2314","2017-08-01T23:49:05.000Z","ResponseReceived","Received the experiments list"
"2315","2017-08-01T23:49:07.000Z","QueryData","select * from experiments"
"2316","2017-08-01T23:49:07.000Z","ResponseReceived","Received the experiments list"
"2317","2017-08-01T23:49:09.000Z","QueryData","select tasks.id, datasets.name as dataset_name, algorithms.name as algorithm_name, tasks.name, tasks.description, tasks.type from tasks join algorithms on tasks.algorithm_id = algorithms.id join datasets on tasks.dataset_id = datasets.id"
"2318","2017-08-01T23:49:09.000Z","ResponseReceived","Received the tasks list"
"2319","2017-08-01T23:49:09.000Z","QueryData","select type from task_types"
"2320","2017-08-01T23:49:09.000Z","ResponseReceived","Received the supprted tasks types"
"2321","2017-08-01T23:49:09.000Z","QueryData","select id, name from datasets"
"2322","2017-08-01T23:49:10.000Z","ResponseReceived","Received the datasets names"
"2323","2017-08-01T23:49:10.000Z","QueryData","select id, name from algorithms"
"2324","2017-08-01T23:49:10.000Z","ResponseReceived","Received the algorithms names"
"2325","2017-08-01T23:49:10.000Z","QueryData","select id,name from models"
"2326","2017-08-01T23:49:10.000Z","ResponseReceived","Received the models names"
"2327","2017-08-01T23:49:10.000Z","QueryData","select * from experiments"
"2328","2017-08-01T23:49:10.000Z","ResponseReceived","Received the experiments list"
"2329","2017-08-01T23:49:10.000Z","QueryData","select id, name from tasks"
"2330","2017-08-01T23:49:10.000Z","ResponseReceived","Received the tasks names"
"2331","2017-08-01T23:49:12.000Z","QueryData","select * from experiments"
"2332","2017-08-01T23:49:12.000Z","ResponseReceived","Received the experiments list"
"2333","2017-08-01T23:49:14.000Z","QueryData","select * from experiments"
"2334","2017-08-01T23:49:14.000Z","ResponseReceived","Received the experiments list"
"2335","2017-08-01T23:49:16.000Z","QueryData","select * from experiments"
"2336","2017-08-01T23:49:16.000Z","ResponseReceived","Received the experiments list"
"2337","2017-08-01T23:49:18.000Z","QueryData","select * from experiments"
"2338","2017-08-01T23:49:18.000Z","ResponseReceived","Received the experiments list"
"2339","2017-08-01T23:49:20.000Z","QueryData","select * from experiments"
"2340","2017-08-01T23:49:20.000Z","ResponseReceived","Received the experiments list"
"2341","2017-08-01T23:49:22.000Z","QueryData","select * from experiments"
"2342","2017-08-01T23:49:22.000Z","ResponseReceived","Received the experiments list"
"2343","2017-08-01T23:49:24.000Z","QueryData","select * from experiments"
"2344","2017-08-01T23:49:24.000Z","ResponseReceived","Received the experiments list"
"2345","2017-08-01T23:49:26.000Z","QueryData","select * from experiments"
"2346","2017-08-01T23:49:26.000Z","ResponseReceived","Received the experiments list"
"2347","2017-08-01T23:49:28.000Z","QueryData","select * from experiments"
"2348","2017-08-01T23:49:28.000Z","ResponseReceived","Received the experiments list"
"2349","2017-08-01T23:49:30.000Z","QueryData","select * from experiments"
"2350","2017-08-01T23:49:30.000Z","ResponseReceived","Received the experiments list"
"2351","2017-08-01T23:49:31.000Z","QueryData","select * from algorithms"
"2352","2017-08-01T23:49:31.000Z","ResponseReceived","Received the algorithms list"
"2353","2017-08-01T23:49:31.000Z","QueryData","select language from algorithm_languages"
"2354","2017-08-01T23:49:31.000Z","QueryData","select id, name from datasets"
"2355","2017-08-01T23:49:31.000Z","ResponseReceived","Received the supported languages"
"2356","2017-08-01T23:49:31.000Z","ResponseReceived","Received the datasets names"
"2357","2017-08-01T23:49:33.000Z","QueryData","select * from algorithms"
"2358","2017-08-01T23:49:33.000Z","ResponseReceived","Received the algorithms list"
"2359","2017-08-01T23:49:33.000Z","QueryData","select language from algorithm_languages"
"2360","2017-08-01T23:49:33.000Z","ResponseReceived","Received the supported languages"
"2361","2017-08-01T23:49:33.000Z","QueryData","select id, name from datasets"
"2362","2017-08-01T23:49:33.000Z","ResponseReceived","Received the datasets names"
"2363","2017-08-01T23:49:50.000Z","QueryData","select * from datasets"
"2364","2017-08-01T23:49:50.000Z","ResponseReceived","Received the datasets list"
"2365","2017-08-01T23:49:50.000Z","QueryData","select format from formats"
"2366","2017-08-01T23:49:50.000Z","QueryData","select type from task_types"
"2367","2017-08-01T23:49:50.000Z","ResponseReceived","Received the supported formats list"
"2368","2017-08-01T23:49:50.000Z","ResponseReceived","Received the supprted tasks types"
"2369","2017-08-01T23:49:50.000Z","QueryData","select id, name from algorithms"
